Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,23.353,20.882,492.216,0,41.764,488.239,0,21.257,21.320,255,255
1,23.253,107.392,473.323,0,120.319,491.222,0,22.079,19.837,255,255
1,23.253,81.538,81.539,0,99.437,94.466,0,22.079,20.060,255,255
1,23.182,337.091,310.245,0,356.979,316.212,0,20.763,19.169,255,255
1,23.032,310.243,38.781,0,317.204,56.679,0,19.205,19.924,255,255
1,23.012,169.043,339.082,0,182.964,350.020,0,17.704,20.268,255,255
1,23.003,253.564,202.853,0,271.463,213.791,0,20.976,18.530,255,255
1,22.941,325.159,149.156,0,346.041,154.128,0,21.466,19.926,255,255
1,22.935,318.198,171.033,0,322.176,150.151,0,21.257,17.978,255,255
1,22.823,34.803,153.134,0,50.713,169.044,0,22.500,13.398,255,255
1,22.771,199.868,408.688,0,207.823,427.582,0,20.500,19.615,255,255
1,22.771,4.972,314.223,0,20.882,325.161,0,19.307,18.457,255,255
1,22.771,471.331,500.171,0,491.219,495.199,0,20.499,18.720,255,255
1,22.600,180.975,74.578,0,189.925,55.685,0,20.906,18.307,255,255
1,22.594,142.195,249.588,0,147.167,229.701,0,20.500,18.913,255,255
1,22.529,468.348,322.178,0,472.326,301.296,0,21.257,20.322,255,255
1,22.359,152.139,23.865,0,156.116,3.978,0,20.281,18.561,255,255
1,22.359,147.167,203.847,0,151.144,183.960,0,20.281,19.839,255,255
1,22.188,316.210,382.835,0,335.103,388.801,0,19.813,18.567,255,255
1,22.088,153.133,205.836,0,169.043,190.920,0,21.808,19.289,255,255
1,22.018,102.420,9.944,0,120.319,1.989,0,19.587,18.503,255,255
1,21.947,37.786,459.402,0,40.769,479.289,0,20.110,19.186,255,255
1,21.947,472.326,222.740,0,492.213,227.712,0,20.499,18.373,255,255
1,21.847,349.024,156.117,0,361.951,140.207,0,20.500,19.083,255,255
1,21.847,445.478,430.565,0,456.416,414.655,0,19.307,19.404,255,255
1,21.776,188.930,74.578,0,189.925,55.685,0,18.919,17.623,255,255
1,21.670,133.246,82.533,0,150.150,92.477,0,19.612,16.937,255,255
1,21.670,414.652,415.649,0,431.557,425.593,0,19.612,17.640,255,255
1,21.535,183.958,277.431,0,184.953,296.324,0,18.919,17.101,255,255
1,21.535,313.227,369.908,0,333.114,369.908,0,19.887,19.206,255,255
1,21.535,88.499,67.618,0,108.386,67.618,0,19.887,18.109,255,255
1,21.435,326.153,290.358,0,340.074,276.436,0,19.688,17.154,255,255
1,21.364,163.077,154.128,0,180.975,151.145,0,18.146,18.594,255,255
1,21.294,249.587,241.633,0,270.469,240.639,0,20.905,17.997,255,255
1,21.264,94.465,195.892,0,110.375,208.819,0,20.500,17.463,255,255
1,21.123,428.573,405.705,0,431.557,425.593,0,20.110,18.096,255,255
1,21.023,300.300,348.032,0,310.243,364.936,0,19.612,21.085,255,255
1,21.023,144.184,349.026,0,161.088,356.981,0,18.683,17.521,255,255
1,20.953,166.060,269.476,0,169.043,288.369,0,19.127,17.454,255,255
1,20.953,498.179,333.116,0,503.151,314.223,0,19.536,17.322,255,255
1,20.853,407.692,63.640,0,423.602,75.573,0,19.887,18.193,255,255
1,20.846,133.246,222.740,0,142.195,206.830,0,18.254,17.632,255,255
1,20.782,276.435,218.763,0,294.333,219.757,0,17.926,16.296,255,255
1,20.782,151.144,183.960,0,169.043,190.920,0,19.204,16.436,255,255
1,20.773,236.660,38.781,0,244.615,55.685,0,18.683,19.079,255,255
1,20.731,129.268,100.432,0,133.246,82.533,0,18.335,14.129,255,255
1,20.711,61.651,145.179,0,81.538,145.179,0,19.887,19.011,255,255
1,20.611,113.358,296.324,0,123.302,280.414,0,18.762,16.605,255,255
1,20.611,34.803,502.160,0,46.735,500.171,0,12.097,18.312,255,255
1,20.605,165.065,345.048,0,182.964,350.020,0,18.576,16.504,255,255
1,20.541,465.365,427.582,0,484.258,425.593,0,18.997,16.067,255,255
1,20.441,348.029,93.471,0,356.979,109.381,0,18.254,16.668,255,255
1,20.441,382.832,59.663,0,394.765,74.578,0,19.101,18.128,255,255
1,20.370,124.296,228.706,0,130.262,246.605,0,18.867,16.515,255,255
1,20.370,248.592,300.301,0,250.581,282.403,0,18.009,16.805,255,255
1,20.370,337.091,310.245,0,339.080,292.346,0,18.009,15.143,255,255
1,20.270,290.356,155.123,0,304.277,169.044,0,19.688,18.075,255,255
1,20.199,123.302,280.414,0,140.206,286.380,0,17.926,17.484,255,255
1,20.199,203.846,478.295,0,220.750,470.340,0,18.683,17.860,255,255
1,20.029,421.613,442.497,0,427.579,458.407,0,16.992,16.582,255,255
1,20.029,241.632,370.902,0,230.694,385.818,0,18.496,18.883,255,255
1,19.958,304.277,169.044,0,310.243,152.139,0,17.926,17.343,255,255
1,19.958,112.364,194.898,0,120.319,179.982,0,16.904,16.810,255,255
1,19.958,423.602,176.005,0,440.506,170.038,0,17.926,15.176,255,255
1,19.958,271.463,358.970,0,289.362,361.953,0,18.146,16.750,255,255
1,19.958,316.210,382.835,0,334.108,379.852,0,18.146,17.063,255,255
1,19.788,7.955,476.306,0,12.927,459.402,0,17.620,15.996,255,255
1,19.788,94.465,193.903,0,101.426,176.999,0,18.281,17.429,255,255
1,19.788,27.842,232.684,0,32.814,215.780,0,17.620,16.547,255,255
1,19.788,338.086,441.503,0,348.029,429.570,0,15.533,16.003,255,255
1,19.787,134.240,178.988,0,151.144,183.960,0,17.620,16.915,255,255
1,19.717,71.595,356.981,0,73.583,338.088,0,18.998,16.963,255,255
1,19.717,335.103,329.138,0,337.091,310.245,0,18.998,17.003,255,255
1,19.681,329.136,191.915,0,342.063,179.982,0,17.592,14.463,255,255
1,19.617,11.932,370.902,0,20.882,354.992,0,18.254,15.204,255,255
1,19.617,34.803,153.134,0,35.797,169.044,0,15.941,9.135,255,255
1,19.546,22.871,420.621,0,26.848,402.722,0,18.335,16.642,255,255
1,19.546,373.883,253.566,0,378.855,236.661,0,17.620,16.362,255,255
1,19.546,253.564,503.154,0,271.463,499.177,0,18.335,16.422,255,255
1,19.446,444.483,467.357,0,453.433,482.272,0,17.394,16.176,255,255
1,19.446,402.720,187.937,0,415.647,175.010,0,18.281,17.052,255,255
1,19.446,169.043,288.369,0,183.958,277.431,0,18.496,17.769,255,255
1,19.376,503.151,381.840,0,503.151,398.745,0,16.904,16.250,255,255
1,19.376,508.123,438.520,0,500.168,423.604,0,16.904,17.838,255,255
1,19.376,314.221,349.026,0,331.125,343.060,0,17.926,18.134,255,255
1,19.376,319.193,406.700,0,336.097,404.711,0,17.021,13.169,255,255
1,19.376,188.930,74.578,0,205.835,80.544,0,17.926,17.164,255,255
1,19.376,273.452,391.784,0,290.356,395.762,0,17.366,15.914,255,255
1,19.369,344.052,480.284,0,349.024,463.379,0,17.620,15.294,255,255
1,19.269,453.433,482.272,0,464.371,495.199,0,16.934,15.354,255,255
1,19.205,294.333,348.032,0,300.300,363.942,0,16.992,18.544,255,255
1,19.205,197.880,194.898,0,205.835,178.988,0,17.788,14.867,255,255
1,19.205,343.058,447.469,0,349.024,463.379,0,16.992,16.435,255,255
1,19.205,130.262,461.390,0,122.307,449.458,0,14.341,16.048,255,255
1,19.205,136.229,15.910,0,152.139,23.865,0,17.788,15.712,255,255
1,19.125,250.581,265.498,0,250.581,282.403,0,16.904,15.807,255,255
1,19.125,101.426,488.239,0,107.392,473.323,0,16.065,13.643,255,255
1,19.034,280.412,454.430,0,291.350,440.508,0,17.704,16.238,255,255
1,19.034,333.114,492.216,0,344.052,480.284,0,16.187,16.245,255,255
1,19.028,221.744,451.447,0,237.654,459.402,0,17.788,14.087,255,255
1,18.983,491.219,495.199,0,500.168,480.284,0,17.394,13.490,255,255
1,18.964,266.491,286.380,0,261.519,269.476,0,17.620,18.026,255,255
1,18.964,14.916,223.735,0,25.854,234.673,0,15.469,15.785,255,255
1,18.793,215.778,143.190,0,222.739,159.100,0,17.366,16.838,255,255
1,18.793,185.947,417.638,0,199.868,408.688,0,16.550,16.022,255,255
1,18.623,107.392,473.323,0,116.341,458.407,0,17.394,16.281,255,255
1,18.623,207.823,360.958,0,216.773,375.874,0,17.394,17.093,255,255
1,18.623,256.547,350.020,0,271.463,358.970,0,17.394,15.632,255,255
1,18.552,202.851,333.116,0,206.829,350.020,0,17.366,16.391,255,255
1,18.552,445.478,232.684,0,445.478,247.600,0,14.916,15.093,255,255
1,18.552,146.172,364.936,0,163.077,368.913,0,17.366,15.850,255,255
1,18.552,165.065,365.930,0,181.970,369.908,0,17.366,14.789,255,255
